Role,Index,Pose Index,Visible,Activity Miner Focus,Fav,Structure,Title,Radial Plot,Ref,Protein,MW,#Atoms,SlogP,TPSA,Flexibility,#RB,Rof5,Filename,Tags,Confs,Conf Energy,Poses,Notes,Activity (Primary),LE (Primary),LipE (Primary),LF Rank Score,LF dG,LF VSscore,LF LE,IDNUMBER,Chemical_Name,CAS,PriceCoeff,Description,FSP3,clogP,H-acceptors,H-donors,RotBonds,HAC,Collection,PPDS,LCTNUMBER
LC_Fsp3-enriched_Screening_Compound_Library,43231,1,FALSE,,FALSE,O=S(=O)(N1CCCC1)c2ccc(cc2)C(=O)NC[C@@H]([NH+]3CCSCC3)c4cocc4,F6353-5741_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,450.6,30,2,84.1,7.7,7,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-8.997,-10.26,-11.009,-0.342,F6353-5741,N-[2-(furan-3-yl)-2-(thiomorpholin-4-yl)ethyl]-4-(pyrrolidine-1-sulfonyl)benzamide,2034542-14-6,1,solid,0.48,2.81,4,2,7,30,General,,LCT12460
LC_Fsp3-enriched_Screening_Compound_Library,43260,1,FALSE,,FALSE,O=S(=O)(NC[C@@H]([NH+]1CCSCC1)c2cocc2)c3cc4CCC(=O)N5c4c(CC5)c3,F6353-5896_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,448.6,30,1.6,84.1,6.8,6,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-8.356,-9.463,-10.134,-0.315,F6353-5896,"N-[2-(furan-3-yl)-2-(thiomorpholin-4-yl)ethyl]-11-oxo-1-azatricyclo[6.3.1.0^{4,12}]dodeca-4(12),5,7-triene-6-sulfonamide",2034573-89-0,1,solid,0.48,2.02,5,2,6,30,General,,LCT12460
LC_Fsp3-enriched_Screening_Compound_Library,43322,1,FALSE,,FALSE,O=C(NC[C@@H]([NH+]1CCSCC1)c2ccco2)C(=O)NCCC3=CCCCC3,F6353-6478_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,392.5,27,1.8,75.8,8.7,8,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-8.901,-9.448,-10,-0.35,F6353-6478,N'-[2-(cyclohex-1-en-1-yl)ethyl]-N-[2-(furan-2-yl)-2-(thiomorpholin-4-yl)ethyl]ethanediamide,2034540-98-0,1,solid,0.6,3.05,3,3,8,27,General,,LCT00426
LC_Fsp3-enriched_Screening_Compound_Library,45138,1,FALSE,,FALSE,O=C(NCc1ccccc1)CSc2nccc(N3C[C@@H](C[C@@H](C3)C)C)n2,F6411-1169_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,370.5,26,3.4,58.1,6.2,6,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-9.367,-9.426,-9.768,-0.363,F6411-1169,"N-benzyl-2-{[4-(3,5-dimethylpiperidin-1-yl)pyrimidin-2-yl]sulfanyl}acetamide",1421517-14-7,1.5,solid,0.45,3.94,3,2,6,26,Advanced,+,LCT15163
LC_Fsp3-enriched_Screening_Compound_Library,45468,1,FALSE,,FALSE,O[C@H](c1ccc(s1)CNC(=O)C23CC4CC(C2)CC(C3)C4)c5ccsc5,F6418-1601_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,387.6,26,5.1,49.3,7.9,6,1,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-8.545,-10.311,-10.277,-0.397,F6418-1601,N-({5-[hydroxy(thiophen-3-yl)methyl]thiophen-2-yl}methyl)adamantane-1-carboxamide,1797246-63-9,1,solid,0.57,3.21,2,2,5,26,General,,LCT10230
LC_Fsp3-enriched_Screening_Compound_Library,45471,1,FALSE,,FALSE,O[C@H](c1ccc(s1)CNC(=O)C23CC4CC(C2)CC(C3)C4)c5ccccc5,F6418-2592_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,381.5,27,5,49.3,7.9,6,1,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,7,,No Primary Activity Set,Invalid,Invalid,-8.969,-10.101,-10.237,-0.374,F6418-2592,N-({5-[hydroxy(phenyl)methyl]thiophen-2-yl}methyl)adamantane-1-carboxamide,1797774-83-4,1.5,solid,0.52,3.57,2,2,5,27,Advanced,,LCT10230
LC_Fsp3-enriched_Screening_Compound_Library,45662,1,FALSE,,FALSE,O=C1Cc2cc(NC(=O)C(=O)NC[C@@]3(OC)CCSC3)cc4CCCN1c42,F6420-0939_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,389.5,27,1.1,87.7,4.5,5,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-9.199,-9.481,-10.033,-0.351,F6420-0939,"N'-[(3-methoxythiolan-3-yl)methyl]-N-{2-oxo-1-azatricyclo[6.3.1.0^{4,12}]dodeca-4,6,8(12)-trien-6-yl}ethanediamide",1448053-40-4,1,solid,0.53,0.29,4,2,5,27,General,,LCT00793
LC_Fsp3-enriched_Screening_Compound_Library,46517,1,FALSE,,FALSE,O=S(=O)(NCC1CC[NH+](CC1)Cc2cscc2)c3ccc4c(OCCCO4)c3,F6436-0543_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,423.6,28,3.1,69.1,7.7,6,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-9.436,-10.627,-11.066,-0.38,F6436-0543,"N-({1-[(thiophen-3-yl)methyl]piperidin-4-yl}methyl)-3,4-dihydro-2H-1,5-benzodioxepine-7-sulfonamide",1448059-33-3,1,solid,0.5,3.44,4,2,6,28,General,,LCT02275
LC_Fsp3-enriched_Screening_Compound_Library,46533,1,FALSE,,FALSE,O=S(=O)(NCC1CCN(CC1)c2cccc[nH+]2)c3c(n(nc3C)C)C,F6436-0556_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,364.5,25,1.6,81.4,4.7,5,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-8.844,-9.626,-9.961,-0.385,F6436-0556,"1,3,5-trimethyl-N-{[1-(pyridin-2-yl)piperidin-4-yl]methyl}-1H-pyrazole-4-sulfonamide",1448070-50-5,1,solid,0.53,1.5,4,3,5,25,General,,LCT02275
LC_Fsp3-enriched_Screening_Compound_Library,47785,1,FALSE,,FALSE,O=C(NCc1nc(OC)nc(N2CCCC2)n1)C3(CCCC3)c4cccs4,F6438-3254_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,387.5,27,2.7,80.2,4.8,6,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-8.941,-9.579,-9.987,-0.355,F6438-3254,"N-{[4-methoxy-6-(pyrrolidin-1-yl)-1,3,5-triazin-2-yl]methyl}-1-(thiophen-2-yl)cyclopentane-1-carboxamide",2034576-99-1,1.5,solid,0.58,2.5,5,2,6,27,Advanced,,LCT11395
LC_Fsp3-enriched_Screening_Compound_Library,47854,1,FALSE,,FALSE,O=S(=O)(NCc1nc(OC)nc(N2CCCCC2)n1)c3ccc4c(CCCC4)c3,F6438-3347_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,417.5,29,2.2,97.3,5.7,6,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-9.623,-9.649,-10.146,-0.333,F6438-3347,"N-{[4-methoxy-6-(piperidin-1-yl)-1,3,5-triazin-2-yl]methyl}-5,6,7,8-tetrahydronaphthalene-2-sulfonamide",2034352-89-9,1,oil,0.55,3.5,6,2,6,29,General,+,LCT11395
LC_Fsp3-enriched_Screening_Compound_Library,49125,1,FALSE,,FALSE,O=S(=O)(NCc1c2CCCCc2n(n1)C3CCCC3)c4ccc5c(OCCO5)c4,F6440-2969_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,417.5,29,3.1,82.4,5.1,5,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-8.769,-9.501,-10.034,-0.328,F6440-2969,"N-[(1-cyclopentyl-4,5,6,7-tetrahydro-1H-indazol-3-yl)methyl]-2,3-dihydro-1,4-benzodioxine-6-sulfonamide",1448031-24-0,1,solid,0.57,3.64,5,1,5,29,General,,LCT10766
LC_Fsp3-enriched_Screening_Compound_Library,49134,1,FALSE,,FALSE,O=C(NCc1c2CCCCc2n(n1)C3CCCC3)NCc4cccs4,F6440-3018_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,358.5,25,3.9,58.9,5.6,7,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-9.36,-9.711,-10.247,-0.388,F6440-3018,"3-[(1-cyclopentyl-4,5,6,7-tetrahydro-1H-indazol-3-yl)methyl]-1-[(thiophen-2-yl)methyl]urea",1448052-44-5,1.5,solid,0.58,3.69,2,2,5,25,Advanced,,LCT10766
LC_Fsp3-enriched_Screening_Compound_Library,50395,1,FALSE,,FALSE,O=S(=O)(C1CCCCC1)C2CN(C2)C(=O)c3ccc(S(=O)(=O)N4CCCC4)cc3,F6442-1383_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,440.6,29,2,91.8,6,6,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,9,,No Primary Activity Set,Invalid,Invalid,-8.61,-9.572,-9.841,-0.33,F6442-1383,1-{4-[3-(cyclohexanesulfonyl)azetidine-1-carbonyl]benzenesulfonyl}pyrrolidine,1797691-31-6,1,solid,0.65,2.59,5,0,6,29,General,,LCT10612
LC_Fsp3-enriched_Screening_Compound_Library,51629,1,FALSE,,FALSE,O=S(=O)(NCCC(=O)NC[C@@H]1CN(CCC1)c2nccs2)c3cccc(c3)C,F6446-1195_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,422.6,28,2.2,91.4,7.7,8,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-8.771,-9.644,-9.978,-0.344,F6446-1195,"3-(3-methylbenzenesulfonamido)-N-{[1-(1,3-thiazol-2-yl)piperidin-3-yl]methyl}propanamide",1795458-75-1,1,solid,0.47,2.02,4,3,8,28,General,,LCT10828
LC_Fsp3-enriched_Screening_Compound_Library,52901,1,FALSE,,FALSE,Fc1cnc(N2CCC(CC2)CNC(=O)Cc3ccc(S(=O)(=O)C(C)C)cc3)nc1,F6454-1231_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,434.5,30,2.6,92.3,7.2,7,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,9,,No Primary Activity Set,Invalid,Invalid,-9.045,-9.486,-10.566,-0.316,F6454-1231,N-{[1-(5-fluoropyrimidin-2-yl)piperidin-4-yl]methyl}-2-[4-(propane-2-sulfonyl)phenyl]acetamide,2415571-19-4,1,solid,0.48,0.63,5,2,7,30,General,,LCT02275
LC_Fsp3-enriched_Screening_Compound_Library,52935,1,FALSE,,FALSE,Fc1cnc(N2CCC(CNS(=O)(=O)c3ccc4c(CCCC4)c3)CC2)nc1,F6454-1349_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,404.5,28,3,75.2,5.2,5,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-8.504,-9.79,-10.563,-0.35,F6454-1349,"N-{[1-(5-fluoropyrimidin-2-yl)piperidin-4-yl]methyl}-5,6,7,8-tetrahydronaphthalene-2-sulfonamide",2034229-83-7,1.5,solid,0.5,3.23,4,2,5,28,Advanced,,LCT14545
LC_Fsp3-enriched_Screening_Compound_Library,53003,1,FALSE,,FALSE,O=S(=O)(NCC1CCN(CC1)c2cc[nH+]c(c2)C)c3ccc4c(OCCCO4)c3,F6454-2422_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,418.5,29,2.7,82,5.9,5,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-9.653,-10.676,-11.36,-0.368,F6454-2422,"N-{[1-(2-methylpyridin-4-yl)piperidin-4-yl]methyl}-3,4-dihydro-2H-1,5-benzodioxepine-7-sulfonamide",2034468-44-3,1.5,solid,0.48,3.15,5,3,5,29,Advanced,,LCT15027
LC_Fsp3-enriched_Screening_Compound_Library,53079,1,FALSE,,FALSE,Fc1ccc(CC(=O)NCC2CC[NH+](C3CCSCC3)CC2)cc1,F6454-2643_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,351.5,24,3.4,33.5,6.1,5,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-8.615,-9.456,-10.45,-0.394,F6454-2643,2-(4-fluorophenyl)-N-{[1-(thian-4-yl)piperidin-4-yl]methyl}acetamide,2034616-25-4,1.5,solid,0.63,1.93,1,2,5,24,Advanced,,LCT12483
LC_Fsp3-enriched_Screening_Compound_Library,53108,1,FALSE,,FALSE,Clc1cc(F)ccc1C(=O)NCC2CC[NH+](C3CCSCC3)CC2,F6454-2685_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,371.9,24,4.1,33.5,4.3,4,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-8.691,-9.464,-10.057,-0.394,F6454-2685,2-chloro-4-fluoro-N-{[1-(thian-4-yl)piperidin-4-yl]methyl}benzamide,2034382-79-9,1.5,solid,0.61,2.26,1,2,4,24,Advanced,,LCT12483
LC_Fsp3-enriched_Screening_Compound_Library,53120,1,FALSE,,FALSE,O=C(NCC1CC[NH+](C2CCSCC2)CC1)Cc3ccc(OCC)cc3,F6454-2697_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,377.6,26,3.4,42.8,7.6,7,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-8.489,-9.847,-10.466,-0.379,F6454-2697,2-(4-ethoxyphenyl)-N-{[1-(thian-4-yl)piperidin-4-yl]methyl}acetamide,2415503-05-6,1,solid,0.67,2.24,2,2,7,26,General,,LCT12483
LC_Fsp3-enriched_Screening_Compound_Library,53127,1,FALSE,,FALSE,O=C(NCC1CC[NH+](C2CCSCC2)CC1)Cc3ccc(OC)c(OC)c3,F6454-2736_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,393.6,27,3,52,7.1,7,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-8.632,-9.542,-10.296,-0.353,F6454-2736,"2-(3,4-dimethoxyphenyl)-N-{[1-(thian-4-yl)piperidin-4-yl]methyl}acetamide",2415469-58-6,1,solid,0.67,1.45,3,2,7,27,General,,LCT12483
LC_Fsp3-enriched_Screening_Compound_Library,53130,1,FALSE,,FALSE,Brc1cccc(C(=O)NCC2CC[NH+](C3CCSCC3)CC2)c1,F6454-2740_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,398.4,23,3.9,33.5,4.3,4,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-8.982,-9.604,-10.052,-0.418,F6454-2740,3-bromo-N-{[1-(thian-4-yl)piperidin-4-yl]methyl}benzamide,2034287-64-2,1.5,solid,0.61,3.02,1,2,4,23,Advanced,,LCT12483
LC_Fsp3-enriched_Screening_Compound_Library,53143,1,FALSE,,FALSE,Clc1cc(Cl)ccc1OCC(=O)NCC2CC[NH+](C3CCSCC3)CC2,F6454-2767_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,418.4,26,4.1,42.8,6.6,6,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-9.21,-9.699,-10.203,-0.373,F6454-2767,"2-(2,4-dichlorophenoxy)-N-{[1-(thian-4-yl)piperidin-4-yl]methyl}acetamide",2034308-59-1,1.5,solid,0.63,3.31,2,2,6,26,Advanced,,LCT12483
LC_Fsp3-enriched_Screening_Compound_Library,53152,1,FALSE,,FALSE,O=C(NCC1CC[NH+](C2CCSCC2)CC1)c3cc4ccc(OC)cc4[nH]3,F6454-2796_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,388.5,27,3.5,58.6,4.8,5,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-9.493,-9.52,-10.242,-0.353,F6454-2796,6-methoxy-N-{[1-(thian-4-yl)piperidin-4-yl]methyl}-1H-indole-2-carboxamide,2415455-78-4,1,solid,0.57,2.56,2,3,5,27,General,,LCT12483
LC_Fsp3-enriched_Screening_Compound_Library,53170,1,FALSE,,FALSE,O=C(NCC1CC[NH+](C2CCSCC2)CC1)c3cc4ccccc4s3,F6454-2804_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,375.6,25,4.2,33.5,4.3,4,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-8.744,-9.96,-10.383,-0.398,F6454-2804,N-{[1-(thian-4-yl)piperidin-4-yl]methyl}-1-benzothiophene-2-carboxamide,2034617-61-1,1.5,solid,0.55,3.18,1,2,4,25,Advanced,,LCT12483
LC_Fsp3-enriched_Screening_Compound_Library,53204,1,FALSE,,FALSE,O=C(NCC1CC[NH+](C2CCSCC2)CC1)c3cccc4c3OCCO4,F6454-2823_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,377.5,26,2.8,52,4.8,4,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-8.935,-9.449,-9.957,-0.363,F6454-2823,"N-{[1-(thian-4-yl)piperidin-4-yl]methyl}-2,3-dihydro-1,4-benzodioxine-5-carboxamide",2415455-70-6,1,solid,0.65,2.11,3,2,4,26,General,,LCT12483
LC_Fsp3-enriched_Screening_Compound_Library,53232,1,FALSE,,FALSE,Clc1cccc(CS(=O)(=O)NCC2CC[NH+](C3CCSCC3)CC2)c1,F6454-2891_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,404,25,3.4,50.6,6.6,6,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-8.622,-10.211,-10.377,-0.408,F6454-2891,1-(3-chlorophenyl)-N-{[1-(thian-4-yl)piperidin-4-yl]methyl}methanesulfonamide,2034241-44-4,1.5,solid,0.67,2.59,2,2,6,25,Advanced,,LCT12483
LC_Fsp3-enriched_Screening_Compound_Library,53279,1,FALSE,,FALSE,O=C(NCC1CC[NH+](C2CCSCC2)CC1)C(=O)NCc3ccccc3,F6454-2979_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,376.5,26,2,62.6,6.3,6,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-9.159,-9.542,-10.144,-0.367,F6454-2979,N'-benzyl-N-{[1-(thian-4-yl)piperidin-4-yl]methyl}ethanediamide,2034483-39-9,1,solid,0.6,1.1,2,3,6,26,General,,LCT12483
LC_Fsp3-enriched_Screening_Compound_Library,53282,1,FALSE,,FALSE,O=C(NCC1CC[NH+](C2CCSCC2)CC1)C(=O)Nc3ccc(c(c3)C)C,F6454-2996_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,390.6,27,3,62.6,4.6,5,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-9.415,-9.563,-10.312,-0.354,F6454-2996,"N'-(3,4-dimethylphenyl)-N-{[1-(thian-4-yl)piperidin-4-yl]methyl}ethanediamide",2034301-99-8,1,solid,0.62,1.9,2,3,5,27,General,,LCT12483
LC_Fsp3-enriched_Screening_Compound_Library,53287,1,FALSE,,FALSE,Clc1ccccc1NC(=O)C(=O)NCC2CC[NH+](C3CCSCC3)CC2,F6454-3003_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,397,26,3,62.6,4.6,5,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-9.703,-9.877,-10.542,-0.38,F6454-3003,N'-(2-chlorophenyl)-N-{[1-(thian-4-yl)piperidin-4-yl]methyl}ethanediamide,2034617-90-6,1,solid,0.58,1.66,2,3,5,26,General,,LCT12483
LC_Fsp3-enriched_Screening_Compound_Library,53293,1,FALSE,,FALSE,O=C(NCC1CC[NH+](C2CCSCC2)CC1)C(=O)Nc3cccc(SC)c3,F6454-3019_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,408.6,27,3.1,62.6,5.6,6,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-9.117,-10.356,-10.87,-0.384,F6454-3019,N'-[3-(methylsulfanyl)phenyl]-N-{[1-(thian-4-yl)piperidin-4-yl]methyl}ethanediamide,2034383-55-4,1,solid,0.6,1.51,2,3,6,27,General,,LCT12483
LC_Fsp3-enriched_Screening_Compound_Library,53296,1,FALSE,,FALSE,Clc1cc(NC(=O)C(=O)NCC2CC[NH+](C3CCSCC3)CC2)ccc1C,F6454-3024_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,411,27,3.3,62.6,4.6,5,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-10.103,-9.91,-10.619,-0.367,F6454-3024,N'-(3-chloro-4-methylphenyl)-N-{[1-(thian-4-yl)piperidin-4-yl]methyl}ethanediamide,2034302-18-4,1,solid,0.6,2.16,2,3,5,27,General,,LCT12483
LC_Fsp3-enriched_Screening_Compound_Library,53302,1,FALSE,,FALSE,O=C(Nc1ccc(OC)c(OC)c1)C(=O)NCC2CC[NH+](C3CCSCC3)CC2,F6454-3038_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,422.6,29,2.4,81.1,5.6,7,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-9.252,-9.663,-10.321,-0.333,F6454-3038,"N'-(3,4-dimethoxyphenyl)-N-{[1-(thian-4-yl)piperidin-4-yl]methyl}ethanediamide",2034617-94-0,1,solid,0.62,0.61,4,3,7,29,General,,LCT12483
LC_Fsp3-enriched_Screening_Compound_Library,53308,1,FALSE,,FALSE,O=C1CCCN1c2cccc(NC(=O)C(=O)NCC3CC[NH+](C4CCSCC4)CC3)c2,F6454-3049_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,445.6,31,2.5,82.9,5.1,6,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-9.969,-10.201,-11.179,-0.329,F6454-3049,N'-[3-(2-oxopyrrolidin-1-yl)phenyl]-N-{[1-(thian-4-yl)piperidin-4-yl]methyl}ethanediamide,2034383-60-1,1,solid,0.61,0.91,3,3,6,31,General,,LCT12483
LC_Fsp3-enriched_Screening_Compound_Library,53346,1,FALSE,,FALSE,O=C(NCC1CC[NH+](C2CCSCC2)CC1)Nc3cccc(OC)c3OC,F6454-3095_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,394.6,27,3.4,64,5.8,8,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-9.253,-9.455,-10.159,-0.35,F6454-3095,"3-(2,3-dimethoxyphenyl)-1-{[1-(thian-4-yl)piperidin-4-yl]methyl}urea",2034302-32-2,1.5,solid,0.65,1.99,3,3,6,27,Advanced,,LCT12483
LC_Fsp3-enriched_Screening_Compound_Library,53353,1,FALSE,,FALSE,Clc1c(Cl)ccc(NC(=O)NCC2CC[NH+](C3CCSCC3)CC2)c1,F6454-3102_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,403.4,25,4.8,45.6,4.8,6,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-9.646,-9.662,-10.252,-0.386,F6454-3102,"3-(3,4-dichlorophenyl)-1-{[1-(thian-4-yl)piperidin-4-yl]methyl}urea",2034384-05-7,1.5,solid,0.61,3.91,1,3,4,25,Advanced,,LCT12483
LC_Fsp3-enriched_Screening_Compound_Library,55234,1,FALSE,,FALSE,O=C(N1CCC([NH+]2Cc3ccsc3CC2)CC1)Cc4ccc5c(OCO5)c4,F6473-1316_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,385.5,27,3.1,43.2,3.8,4,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-10.172,-9.89,-10.509,-0.366,F6473-1316,"2-(2H-1,3-benzodioxol-5-yl)-1-(4-{4H,5H,6H,7H-thieno[3,2-c]pyridin-5-yl}piperidin-1-yl)ethan-1-one",1903295-51-1,1,oil,0.48,2.48,3,1,4,27,General,,LCT10992
LC_Fsp3-enriched_Screening_Compound_Library,55257,1,FALSE,,FALSE,Clc1c(OC)ccc(S(=O)(=O)N2CCC([NH+]3Cc4ccsc4CC3)CC2)c1,F6473-1444_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,428,27,3.6,51,4.1,4,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-8.654,-10.714,-11.248,-0.397,F6473-1444,"1-(3-chloro-4-methoxybenzenesulfonyl)-4-{4H,5H,6H,7H-thieno[3,2-c]pyridin-5-yl}piperidine",2034288-23-6,1,solid,0.47,3.5,3,1,4,27,General,,LCT10992
LC_Fsp3-enriched_Screening_Compound_Library,56465,1,FALSE,,FALSE,O=C(Nc1nc2c(s1)CCCC2)c3cnc(O[C@@H]4CCSC4)cc3,F6475-6508_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,361.5,24,3.6,64.1,3,4,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-8.898,-9.924,-9.97,-0.413,F6475-6508,"N-(4,5,6,7-tetrahydro-1,3-benzothiazol-2-yl)-6-(thiolan-3-yloxy)pyridine-3-carboxamide",2034237-13-1,1,solid,0.47,3.53,4,2,4,24,General,,LCT10877
LC_Fsp3-enriched_Screening_Compound_Library,57796,1,FALSE,,FALSE,O=S(=O)(N1CCC[C@@H](Oc2nc(cc(n2)C)C)C1)c3ccc4c(CCO4)c3,F6480-3426_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,389.5,27,2.3,81.6,4.5,4,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-9.328,-9.6,-10.422,-0.356,F6480-3426,"2-{[1-(2,3-dihydro-1-benzofuran-5-sulfonyl)piperidin-3-yl]oxy}-4,6-dimethylpyrimidine",2034273-62-4,1,solid,0.47,3.77,6,0,4,27,General,,LCT11082
